state,spo2_mean,spo2_std,spo2_min,spo2_max,spo2_p10,spo2_p90,hr_mean,hr_std,hr_min,hr_max,hr_p10,hr_p90,mov_mean,mov_std,mov_max,n_edos_total,n_alpha,n_beta,n_gamma,n_delta,ird_mean_local,frac_wake,frac_light_sleep,frac_deep_sleep
M0,94.37115132456913,0.8042688545075704,91.28198964497041,96.2186575443787,93.52699704142013,95.20825628698225,56.975133472682785,1.8303216393156463,53.338017751479285,62.218287721893475,54.8854752218935,59.25085983727809,2.6078519791792454,2.1628925003425854,26.414478550295698,0.9478550295857975,0.014885355029587335,0.7587832840236679,0.09430473372781188,9.245562130177649e-05,0.4664468692475401,0.041781619822485225,0.9120990507889564,0.04611932938855806
M1,91.38228902181784,3.3920822711101275,79.67614533965245,97.3591363875724,86.96887835703001,95.05271195365982,70.58468033714611,4.991913657699435,61.91627172195893,81.17640863612426,64.75144813059505,77.23981042654029,11.346075706322289,20.52437624517477,167.15060558188526,3.7567140600315936,0.6835176408636121,1.2364402317008953,0.4239073196419166,0.053712480252764455,4.766628806148947,0.13384242116645828,0.5408492940796672,0.3253082847538743
M2,94.33482512484998,0.8130621659862958,91.16668590557542,96.19600600253953,93.48435876717073,95.17885259148102,57.53050344078102,1.866685851418639,53.845550040401704,62.93755050213551,55.414267574743164,59.867413136326924,2.6389407268358167,2.335510098171639,28.42075493478,0.991804224864365,0.019739120397092455,0.7736349994228339,0.1165877871407133,1.3010426069826053e-18,0.5302379942809701,0.016224941321327655,0.06613694092679762,0.9176381177518824
M3,93.91703527134587,2.0364716713616167,83.51697160883282,97.55003154574132,91.93795583596214,95.8594574132492,60.68442483276567,2.898062073584806,55.46182965299685,69.24794952681388,57.44792429022082,64.43345110410095,6.483461619213976,16.774959283588757,169.39179810725568,2.8463091482649827,0.19583596214511095,1.3163406940063094,0.21501577287066237,0.0005047318611987391,6.221982679380177,0.05291848728117232,0.5785975428119964,0.36848396990683124
M4,93.41774369700644,1.0880326258329007,89.36899224806201,95.86501291989664,92.20827906976744,94.59973126614986,66.67956524379382,2.437599937371831,61.91049095607235,73.7099741602067,63.91956589147287,69.84208785529714,3.1080910726287385,4.045973011631403,46.769405684754474,1.9404651162790696,0.037416020671835803,1.4406201550387592,0.2312144702842378,1.734723475976807e-18,1.0080935313909472,0.05974377370109235,0.620251871970898,0.3200043543280097
